"sample.date","sample.loc","LDL","N1","N2","Phi6","N501Y","del.69-70","T478","L452R","K417N","N679K","Q954H","R408S","A67V;del69-70","NP151","F490S","N-E136D","pH","turbidity","temperature","sample.type","sample.vol","occupancy","quar.new","quar.cont","iso.new","iso.cont","iso.cont.pre","iso.cont.post","iso.new.roll","cases","enrolled","negative","rejected","positive","pos.roll","vax.percent","volume","wildtype"
2023-02-13,"MC",288,20672,19776,10112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3840,288,8.61,135,16.6,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50050,20672
2023-02-13,"MS",768,768,768,31232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,8.41,161,14.5,"C",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61421.499737166,768
2023-02-13,"PL",720,3984,4016,31680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,720,8.28,109,16.4,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19664.796454507,4016
2023-02-13,"PU",768,7168,8192,53248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,8.59,129,9.8,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20795.0529296678,8192
2023-02-13,"UN",576,7424,5760,46592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2265.6,576,8.34,78.6,8.4,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7424
2023-02-13,"WI",456,14085,7600,27968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,456,8.56,65.7,10.6,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53740.7407407165,14085
2023-02-13,"WO",432,489.6,432,31200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,432,8.16,48.4,9.1,"C",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50883.3626437783,489.6
2023-02-13,"WY",624,624,832,50336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,624,8.1,89.6,17.1,"G",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57590.2259680778,832
2023-02-20,"AH",696,25365,29696,94347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15776,696,8.43,97.3,15,"C",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84525.9740259945,29696
2023-02-20,"BA",720,1184,1520,74560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,720,8.35,90.8,10.5,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27613.8773851581,1520
2023-02-20,"BH",768,768,939,52736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,8.91,147,10.8,"C",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7282.92263453454,939
2023-02-20,"BL",778,9850,9677,82080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3484.8,648,7.79,91.7,11.8,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9850
2023-02-20,"DC",1176,1176,2770,25088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1176,1176,8.28,654,11.8,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52442.0684813,2770
2023-02-20,"EH",840,933,1885,83253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,840,8.35,1164,12.2,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12166.0909090899,1885
2023-02-20,"HL",576,2714,2662,48512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806.4,576,8.76,83.5,9.9,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54987.5776397586,2714
2023-02-20,"HO",720,720,720,118240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.38,88.3,17,"G",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53589.7938351631,720
2023-02-20,"HU",600,600,667,65067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,600,8.81,69.1,7.3,"C",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53368.5745933726,667
2023-02-20,"LA",922,7987,5345,63898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1740.8,768,7.88,122,7.3,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7987
2023-02-20,"MC",744,744,744,96224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.43,122,13,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46431.1111111343,744
2023-02-20,"MS",864,864,1286,76032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,720,7.96,96.5,7.5,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57171.0256067589,1286
2023-02-20,"PL",950.4,2302,1859,24077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792,792,8.59,101,14.7,"C",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19853.8641529302,2302
2023-02-20,"PU",744,1471,1471,37200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744,744,8.69,129,10.5,"C",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20673.3147864435,1471
2023-02-20,"UN",777.6,8467,6912,80352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2894.4,648,8.57,96,8.3,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8467
2023-02-20,"WI",600,13067,11067,48267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3576.33,600,8.5,70.4,9.9,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46500.6385696232,13067
2023-02-20,"WO",648,648,648,27792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.56,57.7,10,"C",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48504.2716474235,648
2023-02-20,"WY",696,696,835,30253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.82,114,12.9,"C",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61881.2930022478,835
2023-02-22,"AH",600,600,600,56000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79,128,11.7,"C",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86623.8095237911,600
2023-02-22,"BA",912,1804,2351,40736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,912,912,8.83,252,9,"C",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44204.2398823462,2351
2023-02-22,"BH",912,912,912,33280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.71,245,9.9,"C",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15989.4618851915,912
2023-02-22,"BL",744,18187,15376,58362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5174.933333,1074.666667,7.57,147,10.5,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18187
2023-02-22,"DC",768,939,768,51712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,8.66,99.1,9.2,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63747.7959458269,939
2023-02-22,"EH",888,8485,8347,65712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2328.533,888,8.64,167,9.3,"C",9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14441.0134087205,8485
2023-02-22,"HL",792,4083,4277,63184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267.2,792,8.78,113,15.4,"G",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64416.470588237,4277
2023-02-22,"HO",792,792,792,66352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.31,121,11.8,"G",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72990.0442658514,792
2023-02-22,"HU",768,537600,537600,89259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,921.6,306858.7,8.42,77.6,5.2,"C",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66738.5626367517,537600
2023-02-22,"LA",576,9600,7168,68736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4224,1139.2,7.82,82.1,5.7,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9600
2023-02-22,"MC",672,896,747,55253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776.533,672,8.87,86.3,14.5,"C",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49952.3809523582,896
2023-02-22,"MS",720,720,1088,61920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,720,7.95,75.5,9.5,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85954.2285562988,1088
2023-02-22,"PL",624,1733,1900,64203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,624,8.64,71.4,11.7,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19934.578556901,1900
2023-02-22,"PU",720,39360,33440,63040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7840,720,8.86,99.4,10.5,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20893.2970372289,39360
2023-02-22,"UN",648,20880,16704,84960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,12672,8.11,67.1,6.6,"C",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20880
2023-02-22,"WI",600,2040,1387,94000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,986.667,600,8.2,41,9.8,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56863.6363636553,2040
2023-02-22,"WO",624,624,679,61568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,624,8.64,62.8,9.3,"C",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55010.928721875,679
2023-02-22,"WY",696,696,696,40059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.63,111,9.7,"G",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75097.1908215787,696
2023-02-27,"AH",624,624,624,23197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.84,389,20.4,"G",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94053.0303030014,624
2023-02-27,"BA",744,1852,2083,79525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744,744,8.81,132,12.3,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45060.2932036892,2083
2023-02-27,"BH",936,936,936,112320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.85,65.6,8.7,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10464.6639918759,936
2023-02-27,"BL",768,6059,5973,66048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211.733333,768,7.73,145,9.9,"C",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6059
2023-02-27,"DC",600,600,600,62533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.41,99.6,8.7,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58210.1411507167,600
2023-02-27,"EH",816,6746,5095,40075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064.533333,816,8.51,367,7.1,"C",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15664.2788021564,6746
2023-02-27,"HL",912,912,912,31040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26,61.9,8.5,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65862.1553884745,912
2023-02-27,"HO",624,763,624,40768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,624,8.03,85.6,18.3,"G",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65219.9656710103,763
2023-02-27,"HU",840,840,840,29680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54,98.2,6.5,"C",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69887.9259454086,840
2023-02-27,"LA",624,1886,3023,50752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762.6666667,624,8.48,161,4.9,"C",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3023
2023-02-27,"MC",696,696,696,49339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.49,123,10.1,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51053.8461538553,696
2023-02-27,"MS",600,773,1147,74400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,600,8.11,77.3,7.5,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74414.5492565574,1147
2023-02-27,"PL",576,576,1587,55296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,576,8.57,82.6,12,"C",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20784.7750933369,1587
2023-02-27,"PU",552,16805,13984,39989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,7360,8.59,85.1,8.8,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21133.5616707634,16805
2023-02-27,"UN",600,6827,6133,110933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1746.666667,600,8.29,61,5,"C",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6827
2023-02-27,"WI",696,2026,3155,135179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696,696,7.76,52.3,9.8,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58511.9047619104,3155
2023-02-27,"WO",624,624,735,62816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,624,8.06,60.6,7.1,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58273.5680885911,735
2023-02-27,"WY",720,720,1568,62400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,720,7.47,132,13.5,"G",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75776.5786449816,1568
2023-03-01,"AH",768,768,768,85163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,153,19.2,"G",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63018.8950760365,768
2023-03-01,"BA",552,1018,1423,96539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.0666667,552,8.37,53.1,11.8,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40882.6599277295,1423
2023-03-01,"BH",816,816,816,49867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.63,110,9.4,"C",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5784.69274721295,816
2023-03-01,"BL",600,16133,20400,77733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10400,1053.333333,7.99,62.7,9.4,"C",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20400
2023-03-01,"DC",840,840,971,64587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,840,8.65,139,10.8,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66096.4616459012,971
2023-03-01,"EH",552,626,626,51643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.0666667,552,8.29,71.9,10.4,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17365.5140403807,626
2023-03-01,"HL",768,853,853,59221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,8.09,97.2,10.5,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68730.9941520095,853
2023-03-01,"HO",696,696,1005,85685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,835.2,696,8.06,41.4,17.5,"G",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76521.5538038611,1005
2023-03-01,"HU",792,986,792,83776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792,792,8.09,54.8,15.7,"G",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79266.7047331743,986
2023-03-01,"LA",696,1732,2258,121723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1051.733333,696,8.02,43.9,6.8,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2258
2023-03-01,"MC",696,696,1933,16859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696,696,8.51,80.6,15.3,"C",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58286.6666666567,1933
2023-03-01,"MS",744,3075,2315,59024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744,744,7.94,74.1,15.5,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68155.9321783155,3075
2023-03-01,"PL",528,528,798,58549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528,528,8.36,48.6,14.4,"C",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21790.6439762078,798
2023-03-01,"PU",720,2160,1728,27840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,720,8.52,93.2,10.6,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21328.5804341584,2160
2023-03-01,"UN",768,870,1229,35499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,7.82,123,9.9,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229
2023-03-01,"WI",768,819,768,43520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,8.57,83.5,8.8,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58633.4310850203,819
2023-03-01,"WO",672,672,777,71829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672,672,8.42,71.4,8.4,"C",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55450.187969923,777
2023-03-01,"WY",696,2289,2892,55061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964.266667,696,7.71,67.3,8.7,"C",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77369.9951246791,2892
2023-03-06,"AH",600,600,1413,48533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,600,8.18,141,8.6,"C",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27058.0645161271,1413
2023-03-06,"BA",816,816,816,69088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.92,69.1,9,"C",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3812.27912514284,816
2023-03-06,"BH",1152,1152,1152,36608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.86,401,4.5,"C",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5784.69274719805,1152
2023-03-06,"BL",624,1872,2246,58656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929.0666667,624,7.98,78.4,10.4,"C",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2246
2023-03-06,"DC",624,624,624,54635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13,64.2,11.6,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16554.8281398751,624
2023-03-06,"EH",600,600,987,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,600,8.05,96.6,10,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3390.6304577589,987
2023-03-06,"HL",768,768,870,51541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,8.38,65.6,10.5,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8455.51826453209,870
2023-03-06,"HO",624,624,624,99008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.91,11.03,10,"G",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7330.91013165563,624
2023-03-06,"HU",528,528,528,64416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.28,77.1,12.5,"G",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5486.44504217803,528
2023-03-06,"LA",744,2199,2430,98373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256.533333,744,7.82,60.3,4.3,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2430
2023-03-06,"MC",624,624,624,92075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33,49.7,15.1,"G",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8416.37901863456,624
2023-03-06,"MS",816,5404,6256,10517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816,816,7.64,453,9.4,"C",9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41471.6647756966,6256
2023-03-06,"PL",576,666,1434,88832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,576,8.51,28.4,8.9,"C",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9709.73204390553,1434
2023-03-06,"PU",696,3294,1531,54443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696,696,7.94,113,15.4,"G",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19959.0192999337,3294
2023-03-06,"UN",576,4992,7680,62592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,576,8.02,48.3,7.5,"G",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7680
2023-03-06,"WI",648,648,1339,88272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648,648,8.23,28.1,8.4,"C",8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13799.1504247785,1339
2023-03-06,"WO",576,576,742,32768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,576,8.15,152,6.9,"C",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10696.233894974,742
2023-03-06,"WY",792,792,792,105952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.74,33.9,7.2,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29667.2589139827,792
2023-03-08,"AH",816,816,816,86496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,313,10,"C",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35525.2525252104,816
2023-03-08,"BA",912,1479,1358,69312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297.06666666667,912,8.14,79.2,9.3,"C",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3812.27912514284,1479
2023-03-08,"BH",1296,68544,70272,181728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50976,1296,8.4,99.8,5.2,"C",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5784.69274719805,70272
2023-03-08,"BL",912,26752,28171,148757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9930.66666666666,912,7.85,67.7,11.2,"C",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28171
2023-03-08,"DC",1344,1344,1344,146944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,968,10.2,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1344
2023-03-08,"EH",624,5852,5547,42432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.46666666667,624,7.98,93.9,10.1,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3253.81571508944,5852
2023-03-08,"HL",1056,1056,1056,66411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.58,214,10.3,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10668.5980686247,1056
2023-03-08,"HO",864,3725,2419,63168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248,864,8.21,81.5,11.5,"C",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7330.91013164818,3725
2023-03-08,"HU",984,984,984,67568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.03,267,6.8,"C",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11333.0514374524,984
2023-03-08,"LA",1080,1920,1632,223200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1440,1080,7.86,52,5.7,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920
